"general_id","idprovince","province"
"576584528","ITC4C","Milano"
"547237703","ITC4A","Cremona"
"566814059","ITC46","Bergamo"
"503871344","ITC4C","Milano"
"609290852","ITC4C","Milano"
"611337803","ITC42","Como"
"606535379","ITC4C","Milano"
"545565555","ITC4C","Milano"
"605066750","ITC4C","Milano"
"532530499","ITC46","Bergamo"
"591579613","ITC46","Bergamo"
"582599092","ITC4C","Milano"
"567051194","ITC4C","Milano"
"548799570","ITC42","Como"
"567003917","ITC41","Varese"
"552344943","ITC41","Varese"
"580927142","ITC47","Brescia"
"566890471","ITC4A","Cremona"
"591312342","ITC4C","Milano"
"607860926","ITC46","Bergamo"
"505266776","ITC47","Brescia"
"548828792","ITC4C","Milano"
"574938063","ITC49","Lodi"
"563670127","ITC4C","Milano"
"594798859","ITC4B","Mantova"
"542358112","ITC43","Lecco"
"563452977","ITC4C","Milano"
"606423416","ITC4C","Milano"
"571022555","ITC4C","Milano"
"548676880","ITC46","Bergamo"
"557002298","ITC4C","Milano"
"582603973","ITC4C","Milano"
"561585855","ITC46","Bergamo"
"584191478","ITC4C","Milano"
"550863362","ITC4C","Milano"
"542350052","ITC4C","Milano"
"566340319","ITC4D","Monza e della Brianza"
"504319252","ITC4C","Milano"
"587457455","ITC47","Brescia"
"509994972","ITC4C","Milano"
"533465458","ITC46","Bergamo"
"592859370","ITC48","Pavia"
"544541678","ITC43","Lecco"
"598090530","ITC48","Pavia"
"462305563","ITC4C","Milano"
"563450928","ITC4D","Monza e della Brianza"
"510038981","ITC4A","Cremona"
"592262014","ITC4C","Milano"
"597002982","ITC4C","Milano"
"572289570","ITC4C","Milano"
"565360178","ITC46","Bergamo"
"558250005","ITC47","Brescia"
"576362603","ITC41","Varese"
"609769680","ITC4A","Cremona"
"592852600","ITC4C","Milano"
"540985519","ITC4C","Milano"
"568315802","ITC4C","Milano"
"607863734","ITC4C","Milano"
"566066227","ITC4D","Monza e della Brianza"
"540877296","ITC4C","Milano"
"595436005","ITC4C","Milano"
"563647415","ITC43","Lecco"
"586871653","ITC4C","Milano"
"606505051","ITC4D","Monza e della Brianza"
"550869910","ITC4D","Monza e della Brianza"
"612942352","ITC46","Bergamo"
"591308184","ITC43","Lecco"
"568096437","ITC4C","Milano"
"548819838","ITC4D","Monza e della Brianza"
"547901711","ITC47","Brescia"
"558462429","ITC42","Como"
"552346168","ITC48","Pavia"
"607608739","ITC4C","Milano"
"567022040","ITC4C","Milano"
"547902395","ITC4A","Cremona"
"615473025","ITC4C","Milano"
"543534061","ITC4B","Mantova"
"550622612","ITC4C","Milano"
"607867015","ITC4D","Monza e della Brianza"
"576625409","ITC4C","Milano"
"566075274","ITC42","Como"
"593585702","ITC4C","Milano"
"590150155","ITC47","Brescia"
"552721866","ITC4A","Cremona"
"606460407","ITC47","Brescia"
"596135602","ITC4B","Mantova"
"607862665","ITC43","Lecco"
"572284287","ITC4C","Milano"
"595438534","ITC41","Varese"
"556083388","ITC4C","Milano"
"576134647","ITC4A","Cremona"
"563660971","ITC46","Bergamo"
"547534566","ITC48","Pavia"
"569049144","ITC46","Bergamo"
"561534479","ITC4C","Milano"
"599599004","ITC47","Brescia"
"530724449","ITC4C","Milano"
"596998589","ITC4C","Milano"
"572288592","ITC4C","Milano"
"547903167","ITC4C","Milano"
"542327282","ITC48","Pavia"
"607246235","ITC48","Pavia"
"507648719","ITC4C","Milano"
"614834631","ITC46","Bergamo"
"586858185","ITC4C","Milano"
"551794691","ITC4C","Milano"
"542343105","ITC4C","Milano"
"580927229","ITC4C","Milano"
"591312605","ITC4D","Monza e della Brianza"
"580752907","ITC46","Bergamo"
"598086511","ITC4C","Milano"
"566336429","ITC4C","Milano"
"573538308","ITC42","Como"
"566081312","ITC47","Brescia"
"596135278","ITC4A","Cremona"
"607865772","ITC4D","Monza e della Brianza"
"548806394","ITC4C","Milano"
"580929753","ITC46","Bergamo"
"557569338","ITC46","Bergamo"
"533614583","ITC41","Varese"
"605297308","ITC4C","Milano"
"567027137","ITC4C","Milano"
"578215084","ITC42","Como"
"580393505","ITC4C","Milano"
"550865742","ITC49","Lodi"
"596436836","ITC46","Bergamo"
"561537381","ITC41","Varese"
"530823004","ITC47","Brescia"
"557564944","ITC46","Bergamo"
"544412331","ITC41","Varese"
"556085036","ITC47","Brescia"
"547534405","ITC46","Bergamo"
"547532441","ITC4C","Milano"
"612563347","ITC44","Sondrio"
"582603049","ITC46","Bergamo"
"543498295","ITC4C","Milano"
"580415140","ITC4C","Milano"
"553903459","ITC42","Como"
"566074103","ITC47","Brescia"
"595421386","ITC47","Brescia"
"609574045","ITC4C","Milano"
"612563929","ITC47","Brescia"
"533783127","ITC4D","Monza e della Brianza"
"533909750","ITC46","Bergamo"
"607867550","ITC4C","Milano"
"587503566","ITC48","Pavia"
"614461345","ITC47","Brescia"
"566270104","ITC46","Bergamo"
"551796100","ITC41","Varese"
"607136231","ITC41","Varese"
"607866844","ITC4A","Cremona"
"561541414","ITC42","Como"
"575791038","ITC48","Pavia"
"547537302","ITC4B","Mantova"
"578215102","ITC4C","Milano"
"609291813","ITC47","Brescia"
"537169499","ITC4C","Milano"
"503885710","ITC4D","Monza e della Brianza"
"586848938","ITC4B","Mantova"
"547900598","ITC42","Como"
"533911401","ITC4B","Mantova"
"566715934","ITC4C","Milano"
"563414250","ITC4D","Monza e della Brianza"
"611338139","ITC4D","Monza e della Brianza"
"473672925","ITC4C","Milano"
"548134651","ITC47","Brescia"
"577859697","ITC4C","Milano"
"506956983","ITC46","Bergamo"
"596134932","ITC4C","Milano"
"547903508","ITC4C","Milano"
"584243625","ITC47","Brescia"
"544340310","ITC4C","Milano"
"597499036","ITC4C","Milano"
"614461535","ITC4D","Monza e della Brianza"
"591309560","ITC47","Brescia"
"488644970","ITC41","Varese"
"606427926","ITC48","Pavia"
"533813989","ITC49","Lodi"
"596156382","ITC46","Bergamo"
"497241386","ITC4D","Monza e della Brianza"
"580751889","ITC41","Varese"
"611342982","ITC47","Brescia"
"591575755","ITC47","Brescia"
"569594183","ITC46","Bergamo"
"544509074","ITC41","Varese"
"563640707","ITC4C","Milano"
"543468296","ITC47","Brescia"
"556080005","ITC4C","Milano"
"597999204","ITC4C","Milano"
"536771608","ITC4C","Milano"
"610947548","ITC4C","Milano"
"576130820","ITC4B","Mantova"
"593055962","ITC4C","Milano"
"561541822","ITC4C","Milano"
"561585715","ITC46","Bergamo"
"561539087","ITC4C","Milano"
"614486016","ITC47","Brescia"
"607239609","ITC47","Brescia"
"561540826","ITC47","Brescia"
"547530707","ITC4C","Milano"
"591575929","ITC41","Varese"
"610953076","ITC42","Como"
"547533900","ITC4C","Milano"
"596138956","ITC4B","Mantova"
"550864421","ITC42","Como"
"572289877","ITC41","Varese"
"591312633","ITC4D","Monza e della Brianza"
"578219371","ITC4C","Milano"
"550869124","ITC4C","Milano"
"593190604","ITC4D","Monza e della Brianza"
"574241432","ITC4C","Milano"
"545568162","ITC47","Brescia"
"533535472","ITC47","Brescia"
"574684249","ITC4C","Milano"
"599786849","ITC4D","Monza e della Brianza"
"611335393","ITC4C","Milano"
"548802126","ITC4C","Milano"
"501843794","ITC47","Brescia"
"547537506","ITC4C","Milano"
"580751934","ITC41","Varese"
"533787966","ITC49","Lodi"
"530894404","ITC46","Bergamo"
"567571308","ITC4D","Monza e della Brianza"
"590637684","ITC43","Lecco"
"567572085","ITC48","Pavia"
"530414050","ITC41","Varese"
"503771912","ITC47","Brescia"
"550869296","ITC4D","Monza e della Brianza"
"590094944","ITC41","Varese"
"509994960","ITC47","Brescia"
"547529320","ITC4C","Milano"
"593098847","ITC49","Lodi"
"536770112","ITC4C","Milano"
"606444757","ITC47","Brescia"
"543456822","ITC4D","Monza e della Brianza"
"509988921","ITC46","Bergamo"
"566336400","ITC4C","Milano"
"510038794","ITC4C","Milano"
"588330515","ITC47","Brescia"
"598554315","ITC4B","Mantova"
"547538638","ITC46","Bergamo"
"533524480","ITC4C","Milano"
"596462545","ITC4C","Milano"
"589970009","ITC41","Varese"
"558458607","ITC43","Lecco"
"563451739","ITC48","Pavia"
"560043005","ITC41","Varese"
"544542553","ITC4C","Milano"
"595433352","ITC4C","Milano"
"568290734","ITC4D","Monza e della Brianza"
"596137492","ITC46","Bergamo"
"592237222","ITC4C","Milano"
"547903242","ITC4C","Milano"
"548927484","ITC4C","Milano"
"550253528","ITC4C","Milano"
"356660539","ITC4C","Milano"
"547901218","ITC46","Bergamo"
"536752090","ITC41","Varese"
"596139727","ITC4C","Milano"
"572272282","ITC46","Bergamo"
"580930820","ITC41","Varese"
"614834814","ITC46","Bergamo"
"599579289","ITC42","Como"
"586858156","ITC4B","Mantova"
"566695759","ITC46","Bergamo"
"542126050","ITC4C","Milano"
"550866838","ITC41","Varese"
"441252768","ITC48","Pavia"
"536756233","ITC42","Como"
"572290210","ITC46","Bergamo"
"576586284","ITC46","Bergamo"
"561536091","ITC46","Bergamo"
"557606334","ITC48","Pavia"
"555046730","ITC4C","Milano"
"575778746","ITC4C","Milano"
"561542230","ITC4D","Monza e della Brianza"
"605067151","ITC48","Pavia"
"547901587","ITC47","Brescia"
"588068940","ITC4C","Milano"
"553175184","ITC4C","Milano"
"557568069","ITC46","Bergamo"
"607965841","ITC4C","Milano"
"557603203","ITC47","Brescia"
"596135163","ITC4C","Milano"
"543044586","ITC43","Lecco"
"536774033","ITC4D","Monza e della Brianza"
"509992558","ITC4B","Mantova"
"589946250","ITC47","Brescia"
"488737461","ITC4C","Milano"
"572458724","ITC4C","Milano"
"576584705","ITC4C","Milano"
"556084123","ITC4C","Milano"
"544593012","ITC46","Bergamo"
"556083146","ITC4C","Milano"
"543529773","ITC4D","Monza e della Brianza"
"561535583","ITC46","Bergamo"
"510039171","ITC4D","Monza e della Brianza"
"554445964","ITC49","Lodi"
"586858077","ITC4B","Mantova"
"539470013","ITC41","Varese"
"574807975","ITC4C","Milano"
"571501272","ITC4C","Milano"
"605013013","ITC41","Varese"
"535231487","ITC49","Lodi"
"612914190","ITC47","Brescia"
"610522997","ITC4C","Milano"
"566327695","ITC48","Pavia"
"594486684","ITC47","Brescia"
"542126270","ITC4D","Monza e della Brianza"
"508646779","ITC4A","Cremona"
"593463673","ITC46","Bergamo"
"561539942","ITC4C","Milano"
"585181369","ITC4C","Milano"
"592223505","ITC4C","Milano"
"566074405","ITC46","Bergamo"
"607866102","ITC47","Brescia"
"488640343","ITC47","Brescia"
"580754702","ITC4B","Mantova"
"567432352","ITC47","Brescia"
"485397820","ITC48","Pavia"
"548440245","ITC46","Bergamo"
"614835773","ITC41","Varese"
"568290722","ITC4C","Milano"
"611188488","ITC46","Bergamo"
"542224828","ITC47","Brescia"
"573709737","ITC4C","Milano"
"585180846","ITC42","Como"
"533813745","ITC47","Brescia"
"599579985","ITC42","Como"
"614837405","ITC47","Brescia"
"547903198","ITC4C","Milano"
"543465611","ITC46","Bergamo"
"533786195","ITC43","Lecco"
"566077492","ITC49","Lodi"
"587423386","ITC47","Brescia"
"552742981","ITC42","Como"
"329294181","ITC4C","Milano"
"544508631","ITC4D","Monza e della Brianza"
"586209671","ITC47","Brescia"
"586211792","ITC4C","Milano"
"509992797","ITC47","Brescia"
"556076942","ITC41","Varese"
"596800264","ITC42","Como"
"503858552","ITC4C","Milano"
"575840542","ITC4C","Milano"
"550869659","ITC4C","Milano"
"505278224","ITC41","Varese"
"558240234","ITC4C","Milano"
"421896418","ITC4A","Cremona"
"550871214","ITC46","Bergamo"
"576585283","ITC41","Varese"
"556084441","ITC4D","Monza e della Brianza"
"592997303","ITC4C","Milano"
"574488828","ITC4A","Cremona"
"614284721","ITC49","Lodi"
"547537779","ITC4C","Milano"
"510039394","ITC4C","Milano"
"572288658","ITC47","Brescia"
"589076268","ITC4C","Milano"
"598017702","ITC47","Brescia"
"566985673","ITC4C","Milano"
"576586974","ITC46","Bergamo"
"532530023","ITC49","Lodi"
"540864479","ITC4C","Milano"
"530735809","ITC49","Lodi"
"550948699","ITC46","Bergamo"
"589097223","ITC46","Bergamo"
"545113440","ITC4A","Cremona"
"596251944","ITC4C","Milano"
"509991178","ITC4C","Milano"
"576589106","ITC4C","Milano"
"580754809","ITC4B","Mantova"
"591579748","ITC4C","Milano"
"543973021","ITC4C","Milano"
"567061814","ITC48","Pavia"
"547539254","ITC4A","Cremona"
"543466234","ITC47","Brescia"
"583549717","ITC48","Pavia"
"592495241","ITC4C","Milano"
"530840204","ITC4C","Milano"
"607862567","ITC46","Bergamo"
"593190696","ITC47","Brescia"
"591311041","ITC4A","Cremona"
"566079957","ITC4D","Monza e della Brianza"
"597110026","ITC42","Como"
"586211514","ITC46","Bergamo"
"591575683","ITC4D","Monza e della Brianza"
"584812178","ITC42","Como"
"588329951","ITC49","Lodi"
"546791978","ITC47","Brescia"
"556389780","ITC41","Varese"
"547199998","ITC41","Varese"
"586849187","ITC47","Brescia"
"557655607","ITC4C","Milano"
"576585996","ITC46","Bergamo"
"569826361","ITC4C","Milano"
"561541993","ITC47","Brescia"
"547903297","ITC4C","Milano"
"578563905","ITC4D","Monza e della Brianza"
"592255762","ITC4C","Milano"
"591309596","ITC47","Brescia"
"367105420","ITC47","Brescia"
"547533092","ITC4B","Mantova"
"552746758","ITC46","Bergamo"
"614837331","ITC4B","Mantova"
"599580106","ITC43","Lecco"
"509991150","ITC47","Brescia"
"591129632","ITC4C","Milano"
"591579127","ITC47","Brescia"
"530889838","ITC4D","Monza e della Brianza"
"492808421","ITC4C","Milano"
"591311284","ITC4B","Mantova"
"509988984","ITC46","Bergamo"
"473678745","ITC4C","Milano"
"567197602","ITC48","Pavia"
"593099383","ITC46","Bergamo"
"568763648","ITC4D","Monza e della Brianza"
"607862566","ITC47","Brescia"
"613937627","ITC46","Bergamo"
"593098476","ITC41","Varese"
"550278321","ITC46","Bergamo"
"566082899","ITC48","Pavia"
"589075239","ITC4B","Mantova"
"589009285","ITC4C","Milano"
"556986154","ITC4C","Milano"
"596414038","ITC4C","Milano"
"612565327","ITC4C","Milano"
"609573757","ITC46","Bergamo"
"589967317","ITC4C","Milano"
"556068867","ITC4C","Milano"
"552347684","ITC4C","Milano"
"576373773","ITC4C","Milano"
"590149804","ITC4C","Milano"
"606452811","ITC47","Brescia"
"542357017","ITC4C","Milano"
"533909533","ITC4C","Milano"
"557571393","ITC46","Bergamo"
"543464546","ITC4B","Mantova"
"607580668","ITC4C","Milano"
"536759851","ITC46","Bergamo"
"543498062","ITC4C","Milano"
"591592359","ITC4C","Milano"
"614363093","ITC4C","Milano"
"586210822","ITC41","Varese"
"607863372","ITC4C","Milano"
"561071838","ITC46","Bergamo"
"509992568","ITC4C","Milano"
"611337269","ITC41","Varese"
"609574212","ITC4A","Cremona"
"605070172","ITC4C","Milano"
"580453212","ITC4C","Milano"
"612643796","ITC4C","Milano"
"592268685","ITC47","Brescia"
"437334902","ITC4C","Milano"
"614330470","ITC42","Como"
"609291345","ITC4C","Milano"
"567077099","ITC4C","Milano"
"596998187","ITC4C","Milano"
"566939860","ITC42","Como"
"580266456","ITC4C","Milano"
"537124223","ITC4D","Monza e della Brianza"
"558007145","ITC46","Bergamo"
"568763806","ITC4C","Milano"
"605067094","ITC4B","Mantova"
"543531348","ITC41","Varese"
"605514742","ITC4C","Milano"
"580448756","ITC4C","Milano"
"578218290","ITC47","Brescia"
"561924377","ITC42","Como"
"568733229","ITC48","Pavia"
"580415949","ITC4C","Milano"
"540854119","ITC4C","Milano"
"543453311","ITC48","Pavia"
"512766844","ITC47","Brescia"
"612935433","ITC4C","Milano"
"553874304","ITC4C","Milano"
"566082455","ITC46","Bergamo"
"503822969","ITC46","Bergamo"
"580755844","ITC4D","Monza e della Brianza"
"607862946","ITC46","Bergamo"
"547900878","ITC43","Lecco"
"575791987","ITC4D","Monza e della Brianza"
"607866704","ITC4C","Milano"
"543454482","ITC4B","Mantova"
"566704405","ITC41","Varese"
"590636847","ITC4B","Mantova"
"550865576","ITC4C","Milano"
"580449636","ITC4C","Milano"
"560068299","ITC47","Brescia"
"548795538","ITC4C","Milano"
"614836826","ITC4C","Milano"
"576123403","ITC4C","Milano"
"533586697","ITC4C","Milano"
"566337726","ITC4C","Milano"
"613559111","ITC4C","Milano"
"537476589","ITC4C","Milano"
